_id	artists	audio_features.acousticness	audio_features.analysis_url	audio_features.danceability	audio_features.duration_ms	audio_features.energy	audio_features.id	audio_features.instrumentalness	audio_features.key	audio_features.liveness	audio_features.loudness	audio_features.mode	audio_features.speechiness	audio_features.tempo	audio_features.time_signature	audio_features.track_href	audio_features.type	audio_features.uri	audio_features.valence	name	tags	type	class
5def6aa254d79fcf0de3ecde	Jerrod Niemann	0.184	https://api.spotify.com/v1/audio-analysis/5UzU0qw21okODBNUnxptVo	0.879	193733	0.567	5UzU0qw21okODBNUnxptVo	0	7	0.622	-6.509	1	0.0586	112.472	4	https://api.spotify.com/v1/tracks/5UzU0qw21okODBNUnxptVo	audio_features	spotify:track:5UzU0qw21okODBNUnxptVo	0.948	"Lover, Lover"	"['Breakup', 'Freedom', 'Heartache']"	Hit	Breakup
5def6aa254d79fcf0de3ece4	Trey Songz	0.0379	https://api.spotify.com/v1/audio-analysis/6jvvpPJQJy5rMOEkLlADl6	0.663	186307	0.693	6jvvpPJQJy5rMOEkLlADl6	0	7	0.162	-5.776	0	0.0635	120.026	4	https://api.spotify.com/v1/tracks/6jvvpPJQJy5rMOEkLlADl6	audio_features	spotify:track:6jvvpPJQJy5rMOEkLlADl6	0.391	Neighbors Know My Name	"['Late Night', 'Seduction', 'Sex', 'Mischievous', 'In Love']"	Non-hit	Love
5def6aa254d79fcf0de3ece7	Train	0.185	https://api.spotify.com/v1/audio-analysis/4HlFJV71xXKIGcU3kRyttv	0.673	216773	0.886	4HlFJV71xXKIGcU3kRyttv	0	1	0.0826	-4.44	0	0.0431	97.012	4	https://api.spotify.com/v1/tracks/4HlFJV71xXKIGcU3kRyttv	audio_features	spotify:track:4HlFJV71xXKIGcU3kRyttv	0.795	"Hey, Soul Sister"	"['Hanging Out', 'In Love', 'Relaxation']"	Hit	Love
5def6aa254d79fcf0de3ece8	Lady Antebellum	0.163	https://api.spotify.com/v1/audio-analysis/2YVCkTYJpv5jelYrHYoEG8	0.656	256013	0.786	2YVCkTYJpv5jelYrHYoEG8	0.0000599	3	0.124	-4.451	1	0.034	113.963	4	https://api.spotify.com/v1/tracks/2YVCkTYJpv5jelYrHYoEG8	audio_features	spotify:track:2YVCkTYJpv5jelYrHYoEG8	0.378	I Run To You	['In Love']	Hit	Love
5def6aa254d79fcf0de3eceb	Beyonce	0.272	https://api.spotify.com/v1/audio-analysis/4JehYebiI9JE8sR8MisGVb	0.508	261640	0.72	4JehYebiI9JE8sR8MisGVb	0	11	0.0563	-5.908	0	0.0628	79.983	4	https://api.spotify.com/v1/tracks/4JehYebiI9JE8sR8MisGVb	audio_features	spotify:track:4JehYebiI9JE8sR8MisGVb	0.472	Halo	"['Comfort', 'Introspection', 'Reflection', 'Feeling Blue', 'Heartache', 'Solitude', 'In Love']"	Hit	Love
5def6aa254d79fcf0de3ecec	Lady Antebellum	0.0927	https://api.spotify.com/v1/audio-analysis/11EX5yhxr9Ihl3IN1asrfK	0.587	277573	0.622	11EX5yhxr9Ihl3IN1asrfK	0.000636	4	0.2	-5.535	1	0.0303	107.943	4	https://api.spotify.com/v1/tracks/11EX5yhxr9Ihl3IN1asrfK	audio_features	spotify:track:11EX5yhxr9Ihl3IN1asrfK	0.231	Need You Now	"['Drinking', 'Heartache', 'Reflection', 'Breakup']"	Hit	Breakup
5def6aa254d79fcf0de3ecee	Shakira Featuring Lil Wayne	0.443	https://api.spotify.com/v1/audio-analysis/5lR4YDKdhJUkGUYMrMRx43	0.841	183573	0.729	5lR4YDKdhJUkGUYMrMRx43	0	5	0.122	-6.311	0	0.0705	115.984	4	https://api.spotify.com/v1/tracks/5lR4YDKdhJUkGUYMrMRx43	audio_features	spotify:track:5lR4YDKdhJUkGUYMrMRx43	0.688	Give It Up To Me	"['In Love', 'Mischievous', 'Playful', 'Seduction']"	Non-hit	Love
5def6aa254d79fcf0de3ecf1	Mariah Carey	0.0465	https://api.spotify.com/v1/audio-analysis/3IcIIZMMS7UArJJPtEHXG8	0.742	242200	0.468	3IcIIZMMS7UArJJPtEHXG8	0	10	0.826	-5.557	0	0.0625	86.443	4	https://api.spotify.com/v1/tracks/3IcIIZMMS7UArJJPtEHXG8	audio_features	spotify:track:3IcIIZMMS7UArJJPtEHXG8	0.369	Obsessed	"['D-I-V-O-R-C-E', 'Breakup', 'Girls Night Out']"	Hit	Breakup
5def6aa254d79fcf0de3ecf2	Ariana Grande	0.0233	https://api.spotify.com/v1/audio-analysis/5OCJzvD7sykQEKHH7qAC3C	0.602	197547	0.658	5OCJzvD7sykQEKHH7qAC3C	0.00006	1	0.237	-5.934	1	0.0558	145.031	4	https://api.spotify.com/v1/tracks/5OCJzvD7sykQEKHH7qAC3C	audio_features	spotify:track:5OCJzvD7sykQEKHH7qAC3C	0.268	God Is A Woman	['Sex']	Hit	Love
5def6aa254d79fcf0de3ecf3	Colbie Caillat	0.156	https://api.spotify.com/v1/audio-analysis/1le5KVGTF1xWf2aUj7ruLy	0.644	215547	0.834	1le5KVGTF1xWf2aUj7ruLy	0	4	0.112	-6.473	1	0.0275	117.043	4	https://api.spotify.com/v1/tracks/1le5KVGTF1xWf2aUj7ruLy	audio_features	spotify:track:1le5KVGTF1xWf2aUj7ruLy	0.593	Fallin' For You	"['Affection/Fondness', 'Girls Night Out', 'New Love']"	Hit	Love
5def6aa254d79fcf0de3ecf4	Ludacris	0.00248	https://api.spotify.com/v1/audio-analysis/1WtTLtofvcjQM3sXSMkDdX	0.784	201587	0.498	1WtTLtofvcjQM3sXSMkDdX	0.00000123	1	0.224	-6.977	1	0.0533	143.96	4	https://api.spotify.com/v1/tracks/1WtTLtofvcjQM3sXSMkDdX	audio_features	spotify:track:1WtTLtofvcjQM3sXSMkDdX	0.418	How Low	"['Guys Night Out', 'Sex']"	Hit	Love
5def6aa254d79fcf0de3ecf7	Kris Allen	0.133	https://api.spotify.com/v1/audio-analysis/4gwDrsXJPXfCAYFbpUjeCW	0.577	222333	0.747	4gwDrsXJPXfCAYFbpUjeCW	0	10	0.141	-4.675	0	0.052	94.954	4	https://api.spotify.com/v1/tracks/4gwDrsXJPXfCAYFbpUjeCW	audio_features	spotify:track:4gwDrsXJPXfCAYFbpUjeCW	0.502	Heartless	"['Breakup', 'Heartache', 'Feeling Blue', 'Rainy Day']"	Non-hit	Breakup
5def6aa254d79fcf0de3ecfa	Beyonce	0.0849	https://api.spotify.com/v1/audio-analysis/1z6WtY7X4HQJvzxC4UgkSf	0.652	267413	0.748	1z6WtY7X4HQJvzxC4UgkSf	0	0	0.604	-5.242	1	0.0887	94.1	4	https://api.spotify.com/v1/tracks/1z6WtY7X4HQJvzxC4UgkSf	audio_features	spotify:track:1z6WtY7X4HQJvzxC4UgkSf	0.652	Love On Top	"['Happiness', 'In Love', 'Joy']"	Non-hit	Love
5def6aa254d79fcf0de3ecfc	Justin Bieber	0.0472	https://api.spotify.com/v1/audio-analysis/4nTjkWK590oBDcnIxTr1mI	0.581	256800	0.681	4nTjkWK590oBDcnIxTr1mI	0	7	0.104	-4.469	1	0.0435	176.034	4	https://api.spotify.com/v1/tracks/4nTjkWK590oBDcnIxTr1mI	audio_features	spotify:track:4nTjkWK590oBDcnIxTr1mI	0.634	Favorite Girl	"['In Love', 'Romantic Evening']"	Non-hit	Love
5def6aa254d79fcf0de3ecfd	Drake	0.0211	https://api.spotify.com/v1/audio-analysis/4BycRneKmOs6MhYG9THsuX	0.627	208947	0.614	4BycRneKmOs6MhYG9THsuX	0	6	0.0286	-6.006	0	0.17	96.038	4	https://api.spotify.com/v1/tracks/4BycRneKmOs6MhYG9THsuX	audio_features	spotify:track:4BycRneKmOs6MhYG9THsuX	0.758	Find Your Love	"['Breakup', 'Heartache', 'In Love', 'Reflection']"	Hit	Love
5def6aa254d79fcf0de3ed02	Dean Martin	0.912	https://api.spotify.com/v1/audio-analysis/2uFaJJtFpPDc5Pa95XzTvg	0.452	117147	0.24	2uFaJJtFpPDc5Pa95XzTvg	0.00000245	1	0.175	-14.014	1	0.0351	134.005	4	https://api.spotify.com/v1/tracks/2uFaJJtFpPDc5Pa95XzTvg	audio_features	spotify:track:2uFaJJtFpPDc5Pa95XzTvg	0.701	"Let It Snow, Let It Snow, Let It Snow"	"['Christmas Party', 'Holidays', 'Winter', 'Affection/Fondness', 'Comfort', 'In Love', 'Introspection', 'New Love']"	Non-hit	Love
5def6aa254d79fcf0de3ed03	Usher Featuring Nicki Minaj	0.000879	https://api.spotify.com/v1/audio-analysis/2sdarYql1R0GAdFsdb4LDM	0.834	234253	0.628	2sdarYql1R0GAdFsdb4LDM	0.000192	7	0.292	-6.616	1	0.0626	139.958	4	https://api.spotify.com/v1/tracks/2sdarYql1R0GAdFsdb4LDM	audio_features	spotify:track:2sdarYql1R0GAdFsdb4LDM	0.766	Lil Freak	"['Late Night', 'Seduction', 'Sex', 'Mischievous', 'In Love']"	Non-hit	Love
5def6aa254d79fcf0de3ed05	Ellie Goulding	0.247	https://api.spotify.com/v1/audio-analysis/2l8w0zZVn4AZNuzrht7MRT	0.262	252534	0.606	2l8w0zZVn4AZNuzrht7MRT	0	8	0.125	-6.646	1	0.0484	189.857	4	https://api.spotify.com/v1/tracks/2l8w0zZVn4AZNuzrht7MRT	audio_features	spotify:track:2l8w0zZVn4AZNuzrht7MRT	0.275	Love Me Like You Do	"['Club', 'In Love', 'Sex']"	Hit	Love
5def6aa254d79fcf0de3ed06	Ludacris Featuring Nicki Minaj	0.172	https://api.spotify.com/v1/audio-analysis/3bMNprrp2JDKZsGbiXpsJl	0.624	216933	0.723	3bMNprrp2JDKZsGbiXpsJl	0	1	0.483	-6.782	1	0.378	84.789	4	https://api.spotify.com/v1/tracks/3bMNprrp2JDKZsGbiXpsJl	audio_features	spotify:track:3bMNprrp2JDKZsGbiXpsJl	0.757	My Chick Bad	"['Partying', 'TGIF', 'Cool & Cocky', 'Mischievous', 'Guys Night Out', 'Sex']"	Hit	Love
5def6aa254d79fcf0de3ed08	Beyonce	0.0209	https://api.spotify.com/v1/audio-analysis/2RQAG0wQt35UzAPEyVJFWN	0.455	237440	0.535	2RQAG0wQt35UzAPEyVJFWN	0.64	9	0.126	-10.602	0	0.0426	157.01	4	https://api.spotify.com/v1/tracks/2RQAG0wQt35UzAPEyVJFWN	audio_features	spotify:track:2RQAG0wQt35UzAPEyVJFWN	0.216	Love Drought	"['Hope', 'In Love', 'Regret']"	Non-hit	Love
5def6aa254d79fcf0de3ed0d	Wham!	0.262	https://api.spotify.com/v1/audio-analysis/6wn2nmFn3wDuiMldRiuRuL	0.757	267160	0.618	6wn2nmFn3wDuiMldRiuRuL	0	11	0.221	-7.964	0	0.0282	106.856	4	https://api.spotify.com/v1/tracks/6wn2nmFn3wDuiMldRiuRuL	audio_features	spotify:track:6wn2nmFn3wDuiMldRiuRuL	0.861	Last Christmas	"['Christmas Party', 'Feeling Blue', 'Heartache', 'Holidays', 'In Love', 'Loss/Grief', 'Partying', 'Reminiscing']"	Non-hit	Love
5def6aa254d79fcf0de3ed0e	Trey Songz Featuring Gucci Mane & Soulja Boy Tell'em	0.00701	https://api.spotify.com/v1/audio-analysis/7H2rO0shNOiEzaUP3cIkv4	0.807	246907	0.747	7H2rO0shNOiEzaUP3cIkv4	0	10	0.107	-5.495	1	0.112	154.991	4	https://api.spotify.com/v1/tracks/7H2rO0shNOiEzaUP3cIkv4	audio_features	spotify:track:7H2rO0shNOiEzaUP3cIkv4	0.784	LOL :-)	"['Late Night', 'Seduction', 'Sex', 'Mischievous', 'In Love']"	Non-hit	Love
5def6aa254d79fcf0de3ed0f	Chris Brown Featuring Lil Wayne & Swizz Beatz	0.048	https://api.spotify.com/v1/audio-analysis/7n6TT5TDeS0A1DqEtSdapf	0.541	228640	0.953	7n6TT5TDeS0A1DqEtSdapf	0	5	0.192	-4.229	1	0.107	111.378	5	https://api.spotify.com/v1/tracks/7n6TT5TDeS0A1DqEtSdapf	audio_features	spotify:track:7n6TT5TDeS0A1DqEtSdapf	0.856	I Can Transform Ya	"['Playful', 'Seduction', 'Day Driving', 'Guys Night Out', 'TGIF']"	Non-hit	Love
5def6aa254d79fcf0de3ed10	Rascal Flatts	0.141	https://api.spotify.com/v1/audio-analysis/4eqHcG3ffOYNGHxjDqY8Sv	0.333	256853	0.698	4eqHcG3ffOYNGHxjDqY8Sv	0	3	0.113	-6.986	1	0.039	179.979	4	https://api.spotify.com/v1/tracks/4eqHcG3ffOYNGHxjDqY8Sv	audio_features	spotify:track:4eqHcG3ffOYNGHxjDqY8Sv	0.203	Forever	"['Affection/Fondness', 'Reflection', 'Reminiscing', 'In Love']"	Non-hit	Love
5def6aa254d79fcf0de3ed11	Lil Wayne Featuring Drake & Future	0.0119	https://api.spotify.com/v1/audio-analysis/7tGlzXJv6GD5e5qlu5YmDg	0.674	253440	0.608	7tGlzXJv6GD5e5qlu5YmDg	0	8	0.103	-6.628	0	0.0334	124.952	4	https://api.spotify.com/v1/tracks/7tGlzXJv6GD5e5qlu5YmDg	audio_features	spotify:track:7tGlzXJv6GD5e5qlu5YmDg	0.464	Love Me	"['Club', 'Cool & Cocky', 'Sex']"	Hit	Love
5def6aa254d79fcf0de3ed13	Rascal Flatts	0.0613	https://api.spotify.com/v1/audio-analysis/45rEMRPLdv7PZw0FkAtsvG	0.321	216280	0.763	45rEMRPLdv7PZw0FkAtsvG	0	9	0.13	-5.742	1	0.0415	163.8	4	https://api.spotify.com/v1/tracks/45rEMRPLdv7PZw0FkAtsvG	audio_features	spotify:track:45rEMRPLdv7PZw0FkAtsvG	0.355	Love Who You Love	"['Affection/Fondness', 'Comfort', 'Reflection', 'In Love']"	Non-hit	Love
5def6aa254d79fcf0de3ed16	Lil Wayne	0.00316	https://api.spotify.com/v1/audio-analysis/50mX6QmpQX4cCsRYJ9fGM3	0.626	248240	0.866	50mX6QmpQX4cCsRYJ9fGM3	0.000364	11	0.171	-4.065	0	0.0408	132.031	4	https://api.spotify.com/v1/tracks/50mX6QmpQX4cCsRYJ9fGM3	audio_features	spotify:track:50mX6QmpQX4cCsRYJ9fGM3	0.545	On Fire	"['Girls Night Out', 'Sex']"	Non-hit	Love
5def6aa254d79fcf0de3ed17	The All-American Rejects	0.000543	https://api.spotify.com/v1/audio-analysis/5nG2a2OqJoniDIwvicTm8n	0.415	208600	0.913	5nG2a2OqJoniDIwvicTm8n	0.0000302	7	0.284	-5.361	1	0.0482	164.289	4	https://api.spotify.com/v1/tracks/5nG2a2OqJoniDIwvicTm8n	audio_features	spotify:track:5nG2a2OqJoniDIwvicTm8n	0.427	I Wanna	['In Love']	Non-hit	Love
5def6aa254d79fcf0de3ed18	Ginuwine	0.033	https://api.spotify.com/v1/audio-analysis/3kLnuNFDzKDCFdExOc5jou	0.736	267818	0.721	3kLnuNFDzKDCFdExOc5jou	0.0338	1	0.0888	-12.992	0	0.0343	128.01	4	https://api.spotify.com/v1/tracks/3kLnuNFDzKDCFdExOc5jou	audio_features	spotify:track:3kLnuNFDzKDCFdExOc5jou	0.8	Last Chance	"['Heartache', 'In Love', 'Reflection', 'Regret', 'Seduction']"	Non-hit	Love
5def6aa254d79fcf0de3ed1a	Sean Kingston	0.00104	https://api.spotify.com/v1/audio-analysis/21XsBxsHuD8Ijk1mvR9bIb	0.634	184573	0.827	21XsBxsHuD8Ijk1mvR9bIb	0	2	0.326	-3.687	1	0.0393	83.994	4	https://api.spotify.com/v1/tracks/21XsBxsHuD8Ijk1mvR9bIb	audio_features	spotify:track:21XsBxsHuD8Ijk1mvR9bIb	0.739	Face Drop	"['Breakup', 'Guys Night Out']"	Non-hit	Breakup
5def6aa254d79fcf0de3ed1b	Maxwell	0.176	https://api.spotify.com/v1/audio-analysis/3uMigZrW9l9De8roOy6CAn	0.744	219267	0.62	3uMigZrW9l9De8roOy6CAn	0	0	0.101	-6.995	1	0.0558	123.032	3	https://api.spotify.com/v1/tracks/3uMigZrW9l9De8roOy6CAn	audio_features	spotify:track:3uMigZrW9l9De8roOy6CAn	0.701	Fistful Of Tears	"['Feeling Blue', 'In Love', 'Solitude', 'Comfort', 'Heartache', 'Late Night', 'Reflection']"	Non-hit	Love
5def6aa254d79fcf0de3ed1d	Train	0.0108	https://api.spotify.com/v1/audio-analysis/3g4GTF5OZrLrmk7hGZFkH8	0.628	239040	0.917	3g4GTF5OZrLrmk7hGZFkH8	0.00000225	6	0.306	-3.489	1	0.144	94.988	4	https://api.spotify.com/v1/tracks/3g4GTF5OZrLrmk7hGZFkH8	audio_features	spotify:track:3g4GTF5OZrLrmk7hGZFkH8	0.638	If It's Love	"['Comfort', 'In Love', 'Reflection']"	Non-hit	Love
5def6aa254d79fcf0de3ed1f	Dierks Bentley	0.104	https://api.spotify.com/v1/audio-analysis/0V6Na986SNXm1CpreVF56E	0.599	239119	0.61	0V6Na986SNXm1CpreVF56E	0.0000483	1	0.115	-5.745	1	0.0232	95.979	4	https://api.spotify.com/v1/tracks/0V6Na986SNXm1CpreVF56E	audio_features	spotify:track:0V6Na986SNXm1CpreVF56E	0.359	I Wanna Make You Close Your Eyes	"['In Love', 'Relaxation', 'Romantic Evening']"	Non-hit	Love
5def6aa254d79fcf0de3ed22	Mary J. Blige	0.11	https://api.spotify.com/v1/audio-analysis/0a4HnQAiD08Yg8z30yfPhI	0.449	203520	0.715	0a4HnQAiD08Yg8z30yfPhI	0	11	0.532	-3.636	0	0.271	169.916	4	https://api.spotify.com/v1/tracks/0a4HnQAiD08Yg8z30yfPhI	audio_features	spotify:track:0a4HnQAiD08Yg8z30yfPhI	0.516	I Am	"['In Love', 'Introspection', 'Romantic Evening']"	Non-hit	Love
5def6aa254d79fcf0de3ed23	Ciara Featuring Justin Timberlake	0.0203	https://api.spotify.com/v1/audio-analysis/158q3fa4ZMoMYWdiYWD5NL	0.893	220427	0.666	158q3fa4ZMoMYWdiYWD5NL	0	1	0.342	-5.089	1	0.136	107.026	4	https://api.spotify.com/v1/tracks/158q3fa4ZMoMYWdiYWD5NL	audio_features	spotify:track:158q3fa4ZMoMYWdiYWD5NL	0.874	Love Sex Magic	"['Club', 'Seduction', 'Sex', 'In Love', 'Exercise/Workout']"	Non-hit	Love
5def6aa254d79fcf0de3ed24	Trey Songz Featuring Drake	0.0678	https://api.spotify.com/v1/audio-analysis/1Ug1mV9h5qVSs4rvvnQWux	0.69	247933	0.76	1Ug1mV9h5qVSs4rvvnQWux	0	0	0.184	-4.778	1	0.0587	89.958	4	https://api.spotify.com/v1/tracks/1Ug1mV9h5qVSs4rvvnQWux	audio_features	spotify:track:1Ug1mV9h5qVSs4rvvnQWux	0.468	I Invented Sex	"['Late Night', 'Seduction', 'Sex', 'Mischievous', 'In Love']"	Non-hit	Love
5def6aa254d79fcf0de3ed25	Daddy Yankee	0.174	https://api.spotify.com/v1/audio-analysis/6KuqAtoeVzxAYOaMveLNpH	0.783	200480	0.84	6KuqAtoeVzxAYOaMveLNpH	0	1	0.412	-3.416	1	0.051	95.001	4	https://api.spotify.com/v1/tracks/6KuqAtoeVzxAYOaMveLNpH	audio_features	spotify:track:6KuqAtoeVzxAYOaMveLNpH	0.839	Dura	"['At the Beach', 'In Love', 'New Love']"	Hit	Love
5def6aa254d79fcf0de3ed2b	Juice WRLD	0.0769	https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1	0.671	165820	0.529	4VXIryQMWpIdGgYR4TrjT1	0.000335	0	0.0856	-7.226	1	0.307	161.989	4	https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1	audio_features	spotify:track:4VXIryQMWpIdGgYR4TrjT1	0.203	All Girls Are The Same	"['Breakup', 'Heartbreak']"	Non-hit	Breakup
5def6aa254d79fcf0de3ed2d	Blake Shelton	0.153	https://api.spotify.com/v1/audio-analysis/20xK9pC1cCJKnjtJ37YNOQ	0.509	215613	0.662	20xK9pC1cCJKnjtJ37YNOQ	0	0	0.0773	-4.873	1	0.0293	160.129	4	https://api.spotify.com/v1/tracks/20xK9pC1cCJKnjtJ37YNOQ	audio_features	spotify:track:20xK9pC1cCJKnjtJ37YNOQ	0.231	She Wouldn't Be Gone	"['Breakup', 'Heartache', 'Jealousy', 'Reflection', 'Regret']"	Non-hit	Breakup
5def6aa254d79fcf0de3ed2e	Rihanna	0.046	https://api.spotify.com/v1/audio-analysis/3rMsX63C0IZVnOT5LGYoTH	0.48	227533	0.486	3rMsX63C0IZVnOT5LGYoTH	0	6	0.107	-5.754	0	0.0447	80.051	4	https://api.spotify.com/v1/tracks/3rMsX63C0IZVnOT5LGYoTH	audio_features	spotify:track:3rMsX63C0IZVnOT5LGYoTH	0.265	Russian Roulette	"['Breakup', 'Girls Night Out', 'Partying', 'Seduction']"	Non-hit	Love
5def6aa254d79fcf0de3ed34	Maxwell	0.0873	https://api.spotify.com/v1/audio-analysis/0f62w1teOSaYgKObtzygaR	0.661	352280	0.67	0f62w1teOSaYgKObtzygaR	0.00000201	11	0.0794	-7.645	0	0.258	148.02	4	https://api.spotify.com/v1/tracks/0f62w1teOSaYgKObtzygaR	audio_features	spotify:track:0f62w1teOSaYgKObtzygaR	0.661	Bad Habits	"['Late Night', 'Romantic Evening', 'Sex', 'Heartache', 'Comfort', 'Regret', 'Seduction']"	Non-hit	Love
5def6aa254d79fcf0de3ed35	Plies Featuring Chris J	0.00286	https://api.spotify.com/v1/audio-analysis/2m0dyKic2V40cSkuO9CNm7	0.759	257413	0.583	2m0dyKic2V40cSkuO9CNm7	0	1	0.0445	-8.503	1	0.0864	76.023	4	https://api.spotify.com/v1/tracks/2m0dyKic2V40cSkuO9CNm7	audio_features	spotify:track:2m0dyKic2V40cSkuO9CNm7	0.904	Put It On Ya	"['Seduction', 'Sex']"	Non-hit	Love
5def6aa254d79fcf0de3ed36	Kings Of Leon	0.00172	https://api.spotify.com/v1/audio-analysis/0ntQJM78wzOLVeCUAW7Y45	0.542	203347	0.905	0ntQJM78wzOLVeCUAW7Y45	0.0104	9	0.136	-5.653	1	0.054	153.398	4	https://api.spotify.com/v1/tracks/0ntQJM78wzOLVeCUAW7Y45	audio_features	spotify:track:0ntQJM78wzOLVeCUAW7Y45	0.374	Sex On Fire	"['Late Night', 'In Love', 'Sex']"	Non-hit	Love
5def6aa254d79fcf0de3ed39	Beyonce	0.0322	https://api.spotify.com/v1/audio-analysis/7cvkXf3AwPGT041PyOi5VX	0.616	377467	0.78	7cvkXf3AwPGT041PyOi5VX	0	2	0.173	-6.062	1	0.0623	110.005	4	https://api.spotify.com/v1/tracks/7cvkXf3AwPGT041PyOi5VX	audio_features	spotify:track:7cvkXf3AwPGT041PyOi5VX	0.471	Dance For You	"['In Love', 'Seduction', 'Sex']"	Non-hit	Love
5def6aa254d79fcf0de3ed3a	Lifehouse	0.089	https://api.spotify.com/v1/audio-analysis/5f6cTFoUenDiCJDGecYiuB	0.534	286480	0.708	5f6cTFoUenDiCJDGecYiuB	0	11	0.192	-5.732	1	0.0402	130.639	4	https://api.spotify.com/v1/tracks/5f6cTFoUenDiCJDGecYiuB	audio_features	spotify:track:5f6cTFoUenDiCJDGecYiuB	0.488	Broken	"['Feeling Blue', 'Heartache', 'In Love', 'Introspection', 'Reflection', 'Regret', 'Solitude']"	Non-hit	Love
5def6aa254d79fcf0de3ed3b	Eli Young Band	0.291	https://api.spotify.com/v1/audio-analysis/3RFwzA2lXqIzoXHVbeLH1d	0.474	221800	0.766	3RFwzA2lXqIzoXHVbeLH1d	0.0000138	4	0.685	-3.419	1	0.0291	149.988	4	https://api.spotify.com/v1/tracks/3RFwzA2lXqIzoXHVbeLH1d	audio_features	spotify:track:3RFwzA2lXqIzoXHVbeLH1d	0.402	Always The Love Songs	['In Love']	Non-hit	Love
5def6aa254d79fcf0de3ed40	Alicia Keys	0.036	https://api.spotify.com/v1/audio-analysis/5bpx60gYQoDDJcP7vBygPB	0.712	272613	0.407	5bpx60gYQoDDJcP7vBygPB	0.000291	4	0.0963	-7.104	0	0.0308	103.97	4	https://api.spotify.com/v1/tracks/5bpx60gYQoDDJcP7vBygPB	audio_features	spotify:track:5bpx60gYQoDDJcP7vBygPB	0.0997	Doesn't Mean Anything	"['Breakup', 'Heartache', 'Reflection', 'Regret', 'Solitude']"	Non-hit	Breakup
5def6aa254d79fcf0de3ed41	David Cook	0.0101	https://api.spotify.com/v1/audio-analysis/55r33uTqnLglVMHb1qeWOd	0.476	248000	0.895	55r33uTqnLglVMHb1qeWOd	0.00000102	4	0.127	-4.857	1	0.0299	108.087	4	https://api.spotify.com/v1/tracks/55r33uTqnLglVMHb1qeWOd	audio_features	spotify:track:55r33uTqnLglVMHb1qeWOd	0.632	Come Back To Me	"['Breakup', 'Heartache', 'In Love', 'Solitude']"	Non-hit	Love
5def6aa254d79fcf0de3ed42	Rihanna	0.113	https://api.spotify.com/v1/audio-analysis/60jzFy6Nn4M0iD1d94oteF	0.563	222920	0.75	60jzFy6Nn4M0iD1d94oteF	0	11	0.0788	-4.496	1	0.127	173.906	4	https://api.spotify.com/v1/tracks/60jzFy6Nn4M0iD1d94oteF	audio_features	spotify:track:60jzFy6Nn4M0iD1d94oteF	0.812	Rude Boy	"['Cool & Cocky', 'Freedom', 'Girls Night Out', 'Seduction']"	Hit	Love
5def6aa254d79fcf0de3ed43	Kelly Clarkson	0.046	https://api.spotify.com/v1/audio-analysis/6D60klaHqbCl9ySc8VcRss	0.562	221947	0.939	6D60klaHqbCl9ySc8VcRss	0	0	0.112	-4.282	1	0.0475	116.044	4	https://api.spotify.com/v1/tracks/6D60klaHqbCl9ySc8VcRss	audio_features	spotify:track:6D60klaHqbCl9ySc8VcRss	0.684	Stronger (What Doesn't Kill You)	"['Breakup', 'Empowering', 'Girls Night Out']"	Hit	Breakup
5def6aa254d79fcf0de3ed44	Kris Allen	0.00873	https://api.spotify.com/v1/audio-analysis/0mohIuBYjVJ57MjCvz5oiA	0.657	202896	0.473	0mohIuBYjVJ57MjCvz5oiA	0.858	0	0.131	-10.782	0	0.0289	118.019	4	https://api.spotify.com/v1/tracks/0mohIuBYjVJ57MjCvz5oiA	audio_features	spotify:track:0mohIuBYjVJ57MjCvz5oiA	0.0468	Apologize	"['Heartache', 'Breakup', 'D-I-V-O-R-C-E']"	Non-hit	Breakup
5def6aa254d79fcf0de3ed45	Orianthi	0.0233	https://api.spotify.com/v1/audio-analysis/72phhQtfwZcRweweRxxkmU	0.619	200347	0.917	72phhQtfwZcRweweRxxkmU	0.0000121	5	0.0986	-2.582	1	0.0507	131.002	4	https://api.spotify.com/v1/tracks/72phhQtfwZcRweweRxxkmU	audio_features	spotify:track:72phhQtfwZcRweweRxxkmU	0.552	According To You	"['Girls Night Out', 'Heartache', 'Breakup', 'Empowering', 'Feeling Blue', 'Freedom']"	Hit	Breakup
5def6aa254d79fcf0de3ed47	Chris Brown	0.0416	https://api.spotify.com/v1/audio-analysis/3SK0wdiECK6UltzbYm2rkd	0.41	236253	0.743	3SK0wdiECK6UltzbYm2rkd	0	5	0.113	-6.356	0	0.0591	176.048	4	https://api.spotify.com/v1/tracks/3SK0wdiECK6UltzbYm2rkd	audio_features	spotify:track:3SK0wdiECK6UltzbYm2rkd	0.417	Crawl	"['Heartache', 'In Love', 'Victory']"	Non-hit	Love
5def6aa254d79fcf0de3ed48	The Fray	0.0316	https://api.spotify.com/v1/audio-analysis/6sSDEFMeyf16WRDLRCXwTc	0.413	227080	0.836	6sSDEFMeyf16WRDLRCXwTc	0	3	0.293	-5.593	1	0.0371	140.515	4	https://api.spotify.com/v1/tracks/6sSDEFMeyf16WRDLRCXwTc	audio_features	spotify:track:6sSDEFMeyf16WRDLRCXwTc	0.503	Absolute	"['Comfort', 'Introspection', 'Solitude', 'Heartache', 'In Love']"	Non-hit	Love
